%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1779681766398759624,0.01,0.0,0.0,0.0,0.0,0.0
1779681766499192833,0.01,0.0,0.0,0.0,0.0,0.0
1779681766599310863,0.01,0.0,0.0,0.0,0.0,0.0
1779681766699602190,0.01,0.0,0.0,0.0,0.0,0.0
1779681766799881229,0.01,0.0,0.0,0.0,0.0,0.0
1779681766900282061,0.01,0.0,0.0,0.0,0.0,0.0
1779681767000647558,0.01,0.0,0.0,0.0,0.0,0.0
1779681767100861036,0.01,0.0,0.0,0.0,0.0,0.0
1779681767201190433,0.01,0.0,0.0,0.0,0.0,0.0
1779681767301312803,0.01,0.0,0.0,0.0,0.0,0.0
1779681767401761291,0.01,0.0,0.0,0.0,0.0,0.0
1779681767501848091,0.01,0.0,0.0,0.0,0.0,0.0
1779681767602096836,0.01,0.0,0.0,0.0,0.0,0.0
1779681767702817729,0.01,0.0,0.0,0.0,0.0,0.0
1779681767802999134,0.01,0.0,0.0,0.0,0.0,0.0
1779681767903502304,0.01,0.0,0.0,0.0,0.0,0.0
1779681768003644510,0.01,0.0,0.0,0.0,0.0,0.0
1779681768104125476,0.01,0.0,0.0,0.0,0.0,0.0
1779681768204838635,0.01,0.0,0.0,0.0,0.0,0.0
1779681768304924266,0.01,0.0,0.0,0.0,0.0,0.0
1779681768405450675,0.01,0.0,0.0,0.0,0.0,0.0
1779681768505724828,0.01,0.0,0.0,0.0,0.0,0.0
1779681768606027786,0.01,0.0,0.0,0.0,0.0,0.0
1779681768706403763,0.01,0.0,0.0,0.0,0.0,0.0
1779681768806936994,0.01,0.0,0.0,0.0,0.0,0.0
1779681768907292624,0.01,0.0,0.0,0.0,0.0,0.0
1779681769007541766,0.01,0.0,0.0,0.0,0.0,0.0
1779681769107906738,0.01,0.0,0.0,0.0,0.0,0.0
1779681769208308225,0.01,0.0,0.0,0.0,0.0,0.0
1779681769308854743,0.01,0.0,0.0,0.0,0.0,0.0
1779681769409471741,0.01,0.0,0.0,0.0,0.0,0.0
1779681769509617261,0.01,0.0,0.0,0.0,0.0,0.0
1779681769609887887,0.01,0.0,0.0,0.0,0.0,0.0
1779681769710084469,0.01,0.0,0.0,0.0,0.0,0.0
1779681769810423068,0.01,0.0,0.0,0.0,0.0,0.0
1779681769910638615,0.01,0.0,0.0,0.0,0.0,0.0
1779681770012208598,0.01,0.0,0.0,0.0,0.0,0.0
1779681770110984444,0.01,0.0,0.0,0.0,0.0,0.0
1779681770211336987,0.01,0.0,0.0,0.0,0.0,0.0
1779681770311692724,0.01,0.0,0.0,0.0,0.0,0.0
1779681770411924033,0.01,0.0,0.0,0.0,0.0,0.0
1779681770512407714,0.01,0.0,0.0,0.0,0.0,0.0
1779681770612652843,0.01,0.0,0.0,0.0,0.0,0.0
1779681770712821159,0.01,0.0,0.0,0.0,0.0,0.0
1779681770813099029,0.01,0.0,0.0,0.0,0.0,0.0
