time,joint1,joint2,joint3,joint4,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,x,y,z,pitch
4.5600000000000005,-0.001213949477851856,-0.08409071263570422,0.25602254006005787,-0.3781868324011034,0.0005639680523599963,0.40370955189280977,-0.2674186436379861,-0.2727568780140495,0.3824839588996448,-0.00046431643027653764,0.07925920371071128,-0.20625500497674976
4.58,-0.0012026782660778188,-0.07602235515420475,0.2506780313557855,-0.3836380286560275,0.0005631483313536592,0.4031227647534308,-0.2670299537489775,-0.27236042906344776,0.3824347388412268,-0.00045994617035825965,0.08028302006577234,-0.20898235245444674
4.6000000000000005,-0.0011914237363453138,-0.0679659393057167,0.24534143283171028,-0.3890811568270446,0.0005622998482067488,0.4025153885916173,-0.2666276256182492,-0.2719500696233511,0.3823752865262153,-0.00045557120811886404,0.08130600934043701,-0.211705663301051
4.62,-0.001180186463897153,-0.05992187687068995,0.2400130172526671,-0.39451593870436485,0.0005614226029192652,0.4018874234073696,-0.26621165924580126,-0.27152579969375973,0.38230564768272907,-0.0004511921599461198,0.08232804856653925,-0.2144247983223877
4.64,-0.0011689670239761472,-0.051890579629571665,0.23469305738349,-0.3999420960781983,0.000560516595491208,0.4012388692006873,-0.2657820546316338,-0.27108761927467345,0.38222587066322716,-0.00044680964203529743,0.08334901523843127,-0.21713961832427997
4.66,-0.0011577659918251082,-0.04387245936281181,0.22938182598901313,-0.4053593507387553,0.0005595818259225779,0.4005697259715709,-0.2653388117757466,-0.27063552836609245,0.38213600642944373,-0.00044242427017431046,0.08436878735043254,-0.21984998411255396
4.68,-0.001146583942686848,-0.035867927850858794,0.22407959583407155,-0.41076742447624515,0.0005586182942133746,0.39987999372002003,-0.2648819306781399,-0.27016952696801666,0.3820361085364927,-0.0004380366595301857,0.08538724343390103,-0.2225557564930324
4.7,-0.001135421451804177,-0.02787739687416002,0.21878663968349898,-0.41616603908087924,0.0005576260003635979,0.39916967244603474,-0.26441141133881363,-0.26968961508044603,0.3819262331161485,-0.0004336474244369868,0.08640426259390027,-0.22525679627154027
4.72,-0.001124279094419908,-0.019901278213166562,0.21350323030213048,-0.42155491634286646,0.0005566049443732482,0.39843876214961516,-0.26392725375776765,-0.26919579270338057,0.3818064388593161,-0.00042925717818531313,0.08741972454544805,-0.22795296425390255
4.74,-0.0011131574457768512,-0.011939983648325603,0.20822964045479986,-0.4269337780524176,0.0005555551262423251,0.3976872628307614,-0.26342945793500216,-0.2686880598368204,0.3816767869977001,-0.00042486653281349144,0.08843350964932936,-0.23064412124594336
4.76,-0.0011020570811178184,-0.003993924960085771,0.20296614290634174,-0.4323023459997426,0.0005544765459708287,0.396915174489473,-0.26291802387051705,-0.26816641648076533,0.38153734128468314,-0.00042047609890058345,0.08944549894745107,-0.23333012805348663
4.78,-0.0010909785756856216,0.003936486071104195,0.1977130104215905,-0.43766034197505166,0.0005533692035587592,0.39612249712575043,-0.26239295156431225,-0.26763086263521557,0.3813881679754255,-0.00041608648536132044,0.09045557419772403,-0.23601084548235696
4.8,-0.001079922504723072,0.011850837664794556,0.19247051576538066,-0.4430074877685547,0.0005522330990061164,0.39530923073959345,-0.26185424101638793,-0.26708139830017086,0.38122933580619894,-0.0004116982992430841,0.09146361790845453,-0.23868613433837949
4.82,-0.0010688894434729807,0.019748718040538016,0.18723893170254646,-0.44834350517046195,0.0005510682323129004,0.3944753753310022,-0.26130189222674394,-0.26651802347563147,0.38106091597296443,-0.0004073121455250459,0.09246951337222864,-0.24135585542737747
4.84,-0.0010578799671781601,0.02762971541788517,0.18201853099792242,-0.45366811597098333,0.0005498746034791112,0.3936209308999764,-0.2607359051953804,-0.2659407381615972,0.38088298210920907,-0.0004029286269195763,0.09347314469926926,-0.24401986955517574
4.86,-0.0010468946510814202,0.03549341801638761,0.1768095864163428,-0.4589810419603292,0.0005486522125047487,0.39274589744651645,-0.26015627992229734,-0.26534954235806824,0.3806956102630534,-0.0003985483436760334,0.09447439685025458,-0.24667803752759876
4.88,-0.001035934070425574,0.04333941405559627,0.17161237072264202,-0.4642820049287095,0.0005474010593898128,0.39185027497062197,-0.2595630164074945,-0.26474443606504444,0.3804988788736432,-0.00039417189338704145,0.09547315566857759,-0.24933022015047124
4.9,-0.0010249988004534315,0.051167291755063404,0.16642715668165442,-0.46957072666633437,0.0005461211441343038,0.3909340634722931,-0.2589561146509722,-0.26412541928252575,0.3802928687468398,-0.0003897998707973582,0.09646930791203376,-0.25197627822961655
4.92,-0.0010140894164078053,0.0589766393343385,0.16125421705821474,-0.47484692896341374,0.0005448124667382216,0.38999726295153025,-0.2583355746527303,-0.26349249201051245,0.38007766303022145,-0.0003854328676154451,0.09746274128391835,-0.2546160725708605
4.94,-0.0010032064935315062,0.06676704501297492,0.1560938246171566,-0.4801103336101584,0.0005434750272015662,0.3890398734083327,-0.2577013964127686,-0.2628456542490041,0.3798533471874116,-0.00038107147232782987,0.09845334446352344,-0.2572494639800269
4.96,-0.0009923506070673462,0.0745380970105225,0.15094625212331525,-0.48536066239677755,0.0005421088255243375,0.3880618948427008,-0.2570535799310875,-0.2621849059980011,0.37962000897174863,-0.00037671627001637143,0.09944100713601348,-0.2598763132629398
4.98,-0.0009815223322581367,0.08228938354653303,0.14581177234152465,-0.4905976371134815,0.0005407138617065356,0.38706332725463466,-0.25639212520768667,-0.26151024725750327,0.3793777383993112,-0.00037236784217851656,0.10042562002167114,-0.2624964812254238
5.0,-0.000970722244346689,0.09002049284055791,0.1406906580366194,-0.495820979550481,0.0005392901357481605,0.3860441706441343,-0.25571703224256637,-0.26082167802751066,0.3791266277213142,-0.00036802676655064596,0.10140707490449599,-0.2651098286733037
5.0200000000000005,-0.0009599509185758142,0.09773101311214893,0.13558318197343333,-0.5010304114979856,0.0005378376476492121,0.38500442501119936,-0.2550283010357264,-0.26011919830802316,0.37886677139589287,-0.0003636936169346022,0.10238526466014393,-0.2677162164124033
5.04,-0.0009492089301883241,0.10542053258085637,0.1304896169168015,-0.5062256547462053,0.0005363563974096905,0.3839440903558301,-0.2543259315871667,-0.259402808099041,0.37859826605928804,-0.00035936896302748804,0.1033600832831937,-0.2703155052485474
5.0600000000000005,-0.0009384968544270302,0.11308863946623271,0.1254102356315583,-0.5114064310853506,0.0005348463850295957,0.38286316667802645,-0.25360992389688763,-0.2586725074005639,0.3783212104964506,-0.00035505337025482135,0.10433142591372976,-0.27290755598755956
5.08,-0.0009278152665347446,0.12073492198782776,0.12034531088253775,-0.5165724623056309,0.0005333076105089277,0.3817616539777887,-0.25288027796488877,-0.25792829621259217,0.3780357056110809,-0.00035074739960713487,0.10529918886322509,-0.2754922294352654
5.1000000000000005,-0.0009171647417542772,0.12835896836519467,0.11529511543457405,-0.5217234701972576,0.0005317400738476864,0.38063955225511636,-0.2521369937911704,-0.2571701745351254,0.37774185439511876,-0.0003464516074800966,0.10626326963971885,-0.2780693863974889
5.12,-0.0009065458553284408,0.13596036681788326,0.11025992205250235,-0.5268591765504395,0.0005301437750458718,0.3794968615100096,-0.25138007137573243,-0.25639814236816405,0.37743976189770184,-0.0003421665455182383,0.10722356697226987,-0.28063888768005385
5.14,-0.0008959591825000465,0.14353870556544512,0.10524000350115659,-0.5319793031553872,0.000528518714103484,0.3783335817424689,-0.25060951071857485,-0.25561219971170784,0.37712953519360853,-0.00033789276046235943,0.10817998083468114,-0.2832005940887855
5.16,-0.0008854052985119052,0.1510935728274323,0.10023563254537071,-0.5370835718023111,0.0005268648910205228,0.37714971295249344,-0.24982531181969758,-0.2548123465657568,0.3768112833512029,-0.0003336307940006881,0.10913241246848263,-0.28575436642950813
5.18,-0.0008748847786068294,0.15862455682339527,0.09524708194998022,-0.5421717042814209,0.0005251823057969887,0.3759452551400837,-0.2490274746791009,-0.253998582930311,0.37648511739989843,-0.0003293811826238662,0.11008076440516132,-0.28830006550804543
5.2,-0.0008643981980276292,0.1661312457728863,0.09027462447981804,-0.5472434223829271,0.0005234709584328811,0.37472020830523955,-0.24821599929678434,-0.2531709088053703,0.37615115029715807,-0.000325144457483826,0.11102494048763058,-0.2908375521302228
5.22,-0.0008539461320171179,0.1736132278954554,0.08531853289972002,-0.5522984478970392,0.0005217308489282005,0.37347457244796134,-0.24739088567274842,-0.25232932419093496,0.3758094968950482,-0.0003209211442566291,0.11196484589092967,-0.29336668710186375
5.24,-0.0008435291558181049,0.1810700914106551,0.08037907997451954,-0.5573365026139679,0.0005199619772829464,0.3722083475682485,-0.2465521338069927,-0.2514738290870046,0.3754602739063641,-0.000316711763009321,0.11290038714214348,-0.2958873312287933
5.26,-0.0008331478446734041,0.18850142453803564,0.07545653846905187,-0.5623573083239227,0.0005181643434971194,0.37092153366610137,-0.24569974369951758,-0.2506044234935797,0.3751035998703444,-0.00031251682807087314,0.1138314721395356,-0.2983993453168352
5.28,-0.0008228027738258245,0.1959068154971495,0.07055118114815029,-0.5673605868171143,0.0005163379475707189,0.36961413074151983,-0.24483371535032272,-0.24972110741065978,0.3747395951179924,-0.000308336847907255,0.11475801017088615,-0.30090259017181453
5.3,-0.000812494518518178,0.20328585250754716,0.06566328077665018,-0.5723460598837525,0.0005144827895037451,0.3682861387945041,-0.24395404875940824,-0.2488238808382452,0.37436838173702236,-0.0003041723250007051,0.11567991193102761,-0.3033969265995552
5.32,-0.0008022236539932785,0.21063812378877977,0.06079311011938582,-0.5773134493140474,0.0005125988692961984,0.366937557825054,-0.2430607439267743,-0.2479127437763357,0.37399008353644897,-0.00030002375573323945,0.11659708953857141,-0.3058822154058818
5.34,-0.0007919907554939344,0.21796321756039938,0.055940941941190814,-0.5822624768982093,0.0005106861869480781,0.36556838783316936,-0.24215380085242066,-0.2469876962249315,0.3736048260108365,-0.0002958916302744498,0.11750945655181921,-0.3083583173966191
5.36,-0.0007817963982629588,0.22526072204195757,0.05110704900690022,-0.5871928644264484,0.0005087447424593848,0.3641786288188503,-0.24123321953634735,-0.24604873818403233,0.3732127363042274,-0.00029177643247364147,0.11841692798385327,-0.31082509337759057
5.38,-0.0007716411575431634,0.23253022545300417,0.04629170408134842,-0.5921043336889741,0.0005067745358301181,0.36276828078209733,-0.24029899997855458,-0.2450958696536386,0.3728139431737684,-0.00028767863975634483,0.11931942031679815,-0.3132824041546215
5.4,-0.0007615256085773579,0.23977131601309165,0.04149517992936935,-0.5969966064759972,0.0005047755670602781,0.3613373437229097,-0.23935114217904202,-0.24412909063374988,0.3724085769530495,-0.00028359872302524317,0.12021685151525385,-0.31573011053353617
5.42,-0.0007514503266083557,0.24698358194177072,0.036717749315797965,-0.6018694045777273,0.0005027478361498651,0.3598858176412877,-0.23838964613781,-0.24314840112436653,0.37199676951517807,-0.0002795371465655568,0.12110914103888952,-0.3181680733201586
5.44,-0.0007414158868789666,0.25416661145859387,0.03195968500546842,-0.6067224497843751,0.0005006913430988787,0.35841370253723126,-0.2374145118548584,-0.24215380112548834,0.37157865423560243,-0.0002754943679549073,0.12199620985419868,-0.32059615332031277
5.46,-0.0007314228646320049,0.26131999278311047,0.027221259763215544,-0.61155546388615,0.0004986060879073194,0.3569209984107409,-0.23642573933018718,-0.24114529063711532,0.3711543659547047,-0.0002714708379777033,0.12287798044540857,-0.323014211339824
5.48,-0.0007214718351102778,0.26844331413487366,0.022502746353872727,-0.6163681686732629,0.0004964920705751864,0.35540770526181575,-0.23542332856379633,-0.24012286965924745,0.37072404094018063,-0.00026746700054406264,0.12375437682454507,-0.32542210818451656
5.5,-0.0007115633735566007,0.2755361637334337,0.017804417542274797,-0.6211602859359235,0.0004943492911024805,0.35387382309045634,-0.23440727955568585,-0.23908653819188475,0.3702878168492241,-0.0002634832926133115,0.1246253245406444,-0.32781970466021504
5.5200000000000005,-0.0007016980552137834,0.2825981297983424,0.013126546093256808,-0.6259315374643418,0.0004921777494892013,0.3523193518966625,-0.23337759230585575,-0.2380362962350273,0.3698458326905336,-0.00025952014412206125,0.12549075068811533,-0.3302068615727426
5.54,-0.0006918764553246362,0.28962880054915097,0.008469404771652256,-0.630681645048728,0.0004899774457353488,0.35074429168043464,-0.23233426681430613,-0.23697214378867504,0.36939822878615963,-0.0002555779779169006,0.126350583914245,-0.3325834397279248
5.5600000000000005,-0.0006820991491319722,0.2966277642054105,0.003833266342295971,-0.6354103304792922,0.0004877483798409229,0.34914864244177213,-0.23127730308103678,-0.23589408085282804,0.3689451467332091,-0.00025165720969170857,0.12720475442585108,-0.33494929993158573
5.58,-0.0006723667118786031,0.3035946089866721,-0.0007815964299778821,-0.6401173155462447,0.00048549055180592397,0.3475324041806753,-0.2302067011060479,-0.23480210742748608,0.36848672936542487,-0.0002477582479296007,0.1280531939950763,-0.3373043029895505
5.6000000000000005,-0.0006626797188073398,0.3105289231124879,-0.005374910780335029,-0.6448023220397952,0.00048320396163035193,0.3458955768971441,-0.2291224608893394,-0.23369622351264951,0.368023120714659,-0.0002438814938495225,0.12889583596432716,-0.33964830970764226
5.62,-0.0006530387451609927,0.31743029480240814,-0.009946403943940085,-0.649465071750154,0.00048088860931420636,0.34423816059117884,-0.22802458243091128,-0.232576429108318,0.3675544659722539,-0.0002400273413574953,0.12973261525035357,-0.34198118089168594
5.64,-0.0006434443661823756,0.3242983122759846,-0.01449580315595922,-0.654105286467531,0.0004785444948574877,0.34256015526277905,-0.22691306573076375,-0.23144272421449186,0.3670809114503514,-0.0002361961770025194,0.1305634683474743,-0.3443027773475056
5.66,-0.0006338971571142973,0.33113256375276956,-0.019022835651559378,-0.6587226879821366,0.0004761716182601957,0.34086156091194475,-0.22578791078889626,-0.23029510883117077,0.36660260454314453,-0.00023238837993713098,0.131388333329944,-0.34661295988092644
5.68,-0.0006243976931995712,0.3379326374523137,-0.023527228665904065,-0.6633169980841813,0.0004737699795223306,0.33914237753867604,-0.22464911760530948,-0.22913358295835495,0.3661196936880905,-0.00022860432188262264,0.13220714985346754,-0.34891158929777166
5.7,-0.0006149465496810076,0.34469812159416735,-0.028008709434159895,-0.6678879385638743,0.0004713395786438922,0.3374026051429734,-0.22349668618000307,-0.2279581465960443,0.36563232832709913,-0.00022484436709891009,0.13301985915585854,-0.35119852640386684
5.72,-0.0006055443018014193,0.35142860439788226,-0.03246700519149237,-0.6724352312114261,0.0004688804156248807,0.3356422437248362,-0.22233061651297692,-0.2267687997442389,0.3651406588677147,-0.00022110887235904917,0.1338264040568495,-0.35347363200503623
5.74,-0.000596191524803617,0.3581236740830107,-0.03690184317306766,-0.6769585978170471,0.0004663924904652959,0.3338612932842645,-0.22115090860423114,-0.2255655424029387,0.3646448366443067,-0.00021739818692838693,0.1346267289570512,-0.3557367669071041
5.76,-0.0005868887939304113,0.36478291886910363,-0.04131295061405016,-0.6814577601709475,0.0004638758031651378,0.3320597538212584,-0.21995756245376596,-0.22434837457214352,0.36414501387928505,-0.00021371265254833908,0.13542077983606576,-0.357987791915894
5.78,-0.0005776366844246154,0.3714059269757115,-0.0457000547496067,-0.6859324400633366,0.00046133035372440657,0.33023762533581835,-0.21875057806158094,-0.22311729625185373,0.36364134364435535,-0.0002100526034247785,0.136208504249757,-0.36022656783723184
5.8,-0.0005684357715290385,0.37799228662238704,-0.05006288281490234,-0.6903823592844249,0.0004587561421431018,0.32839490782794345,-0.2175299554276764,-0.22187230744206898,0.36313397982183,-0.00020641836622101363,0.13698985132668284,-0.36245295547694023
5.82,-0.0005592866304864942,0.3845415860286805,-0.05440116204510259,-0.6948072396244225,0.00045615316842122396,0.32653160129763437,-0.21629569455205222,-0.22061340814278962,0.3626230770660088,-0.0002028102600553464,0.13776477176368884,-0.3646668156408446
5.84,-0.000550189836539794,0.39105341341414257,-0.058714619675372726,-0.6992068028735394,0.0004535214325587732,0.3246477057448911,-0.21504779543470864,-0.21934059835401543,0.3621087907646461,-0.000199228596503177,0.1385332178206734,-0.3668680091347696
5.86,-0.0005411459649317467,0.3975273569983264,-0.06300298294087914,-0.7035807708219868,0.00045086093455574874,0.32274322116971343,-0.21378625807564533,-0.21805387807574628,0.3615912770005156,-0.0001956736796036389,0.13929514331452528,-0.3690563967645395
5.88,-0.0005321555909051684,0.4039630050007814,-0.06726597907678689,-0.7079288652599727,0.00044817167441215137,0.32081814757210136,-0.2125110824748624,-0.2167532473079825,0.3610706925130907,-0.00019214580587073872,0.14005050361223803,-0.37123183933597814
5.9,-0.0005232192897028655,0.41035994564106026,-0.07150333531826214,-0.7122508079777092,0.0004454536521279805,0.3188724849520549,-0.21122226863235982,-0.2154387060507238,0.36054719466035073,-0.00018864526430895995,0.1407992556232102,-0.3733941976549111
5.92,-0.0005143376365676525,0.41671776713871433,-0.07571477890047018,-0.7165463207654053,0.0004427068677032367,0.316906233309574,-0.20991981654813774,-0.21411025430397035,0.3600209413807288,-0.00018517233643332008,0.14154135779073326,-0.3755433325271611
5.94,-0.0005055112067423387,0.42303605771329433,-0.07990003705857673,-0.7208151254132715,0.00043993132113791917,0.31491939264465896,-0.2086037262221958,-0.21276789206772206,0.3594920911552133,-0.00018172729629382578,0.14227677008267434,-0.37767910475855393
5.96,-0.000496740575469739,0.42931440558435097,-0.08405883702774664,-0.7250569437115177,0.000437127012432029,0.3129119629573095,-0.20727399765453458,-0.21141161934197894,0.3589608029696169,-0.00017831041050430987,0.14300545398136205,-0.3798013751549134
5.98,-0.00048802631799266206,0.43555239897143716,-0.08819090604314606,-0.7292714974503538,0.00043429394158556525,0.3108839442475255,-0.20593063084515362,-0.2100414361267412,0.3584272362770232,-0.00017492193827559622,0.14372737247267947,-0.3819100045220627
6.0,-0.0004793690095539205,0.44174962609410273,-0.09229597133994094,-0.7334585084199905,0.00043143210859852843,0.30883533651530726,-0.20457362579405314,-0.2086573424220085,0.3578915509604265,-0.00017156213145296946,0.1444424900343703,-0.3840048536658287
6.0200000000000005,-0.0004707692253963242,0.44790567517189994,-0.09637376015329702,-0.737617698410638,0.0004285415134709181,0.3067661397606548,-0.20320298250123292,-0.20725933822778098,0.3573539072955728,-0.00016823123455789434,0.14515077262357132,-0.38608578339203503
6.04,-0.0004622275407626872,0.45402013442437905,-0.1004239997183789,-0.7417487892125054,0.00042562215620273484,0.30467635398356796,-0.2018187009666932,-0.20584742354405883,0.3568144659140162,-0.00016492948483395206,0.14585218766357028,-0.38815265450650527
6.0600000000000005,-0.00045374453089581934,0.46009259207109277,-0.10444641727035298,-0.7458515026158032,0.0004226740367939783,0.3025659791840466,-0.20042078119043383,-0.20442159837084173,0.35627338776639983,-0.00016165711229693922,0.14654670402980377,-0.39020532781506345
6.08,-0.00044532077103853285,0.46612263633159134,-0.10844074004438453,-0.7499255604107422,0.00041969715524464864,0.30043501536209116,-0.19900922317245484,-0.2029818627081299,0.3557308340859723,-0.0001584143397890927,0.14723429203509864,-0.3922436641235354
6.1000000000000005,-0.0004369568364336364,0.47210985542542727,-0.11240669527563996,-0.7539706843875322,0.00041669151155474525,0.298283462517701,-0.19758402691275623,-0.20152821655592312,0.35518696635235003,-0.00015520138303738287,0.14791492341416917,-0.3942675242377449
6.12,-0.00042865330232394645,0.4780538375721499,-0.11634401019928386,-0.7579865963363823,0.0004136571057242692,0.29611132065087675,-0.1961451924113381,-0.20006065991422184,0.3546419462555359,-0.00015201845071583563,0.14858857130737438,-0.39627676896351627
6.140000000000001,-0.0004204107439522704,0.4839541709913122,-0.12025241205048154,-0.761973018047504,0.0004105939377532196,0.293918589761618,-0.19469271966820034,-0.1985791927830255,0.3540959356601998,-0.00014886574451181492,0.14925521024374838,-0.39827125910667327
6.16,-0.0004122297365614213,0.48981044390246486,-0.12413162806440026,-0.7659296713111068,0.0004075020076415967,0.2917052698499252,-0.19322660868334296,-0.19708381516233453,0.3535490965702359,-0.00014574345919623533,0.14991481612330798,-0.4002508554730422
6.18,-0.0004041108553942104,0.4956222445251597,-0.1279813854762044,-0.7698562779174012,0.0004043813153894007,0.2894713609157976,-0.19174685945676595,-0.1955745270521485,0.35300159109359985,-0.00014265178269762954,0.15056736619865316,-0.4022154188684459
6.2,-0.00039605467569344896,0.5013891610789476,-0.1318014115210595,-0.7737525596565964,0.00040123186099663135,0.28721686295923576,-0.1902534719884693,-0.19405132845246786,0.35245358140743566,-0.00013959089618002698,0.15121283905586252,-0.4041648100987083
6.22,-0.00038806177270195004,0.5071107817833789,-0.13559143343413127,-0.7776182383189028,0.00039805364446328915,0.28494177598023984,-0.18874644627845327,-0.1925142193632925,0.351905229723501,-0.0001365609741245828,0.15185121459469914,-0.40609888996965515
6.24,-0.00038013272166252145,0.5127866948580078,-0.1393511784505863,-0.7814530356945315,0.0003948466657893732,0.2826460999788094,-0.18722578232671727,-0.19096319978462217,0.3513566982538953,-0.00013356218441489527,0.15248247400813522,-0.40801751928711005
6.26,-0.00037226809781797836,0.5184164885223823,-0.1430803738055888,-0.785256673573691,0.00039161092497488437,0.28032983495494457,-0.18569148013326198,-0.18939826971645712,0.3508081491771004,-0.00013059468842596274,0.15310659976120192,-0.4099205588568975
6.28,-0.00036446847641112947,0.5239997509960554,-0.1467787467343049,-0.7890288737465931,0.000388346422019822,0.27799298090864544,-0.18414353969808706,-0.18781942915879724,0.3502597446043361,-0.00012765864111670224,0.15372357556918131,-0.4118078694848426
6.3,-0.0003567344326847891,0.5295360704985788,-0.15044602447190059,-0.7927693580034463,0.00038505315692418675,0.2756355378399118,-0.1825819610211924,-0.18622667811164273,0.34971164654624026,-0.00012475419112598668,0.15433338637514493,-0.4136793119767681
6.32,-0.000349066541881765,0.5350250352495025,-0.15408193425354155,-0.7964778481344623,0.00038173112968797776,0.2732575057487441,-0.1810067441025781,-0.18462001657499305,0.34916401687987514,-0.00012188148087212021,0.15493601832685078,-0.41553474713850136
6.34,-0.00034146537924487335,0.5404662334683787,-0.15768620331439243,-0.8001540659298498,0.0003783803403111961,0.27085888463514185,-0.17941788894224442,-0.18299944454884887,0.3486170173160668,-0.00011904064665570516,0.15553145875301425,-0.4173740357758635
6.36,-0.0003339315200169223,0.5458592533747586,-0.1612585588896196,-0.8037977331798194,0.0003750007887938409,0.2684396744991051,-0.17781539554019088,-0.18136496203320973,0.34807080936708096,-0.00011623181876581656,0.15611969613895502,-0.4191970386946804
6.38,-0.0003264655394407236,0.5512036831881937,-0.16479872821438857,-0.8074085716745814,0.0003715924751359124,0.2659998753406341,-0.17619926389641793,-0.17971656902807598,0.3475255543146388,-0.00011345512158943785,0.15670072010163946,-0.42100361670077624
6.4,-0.00031906801275908897,0.5564991111282347,-0.1683064385238653,-0.8109863032043458,0.0003681553993374106,0.26353948715972897,-0.17456949401092514,-0.17805426553344716,0.3469814131782766,-0.00011071067372407753,0.1572745213641243,-0.42279363059997643
6.42,-0.0003117395152148314,0.5617451254144332,-0.17178141705321415,-0.8145306495593225,0.0003646895613983361,0.26105850995638935,-0.17292608588371305,-0.17637805154932384,0.3464385466840507,-0.00010799858809350589,0.15784109172941582,-0.42456694119810345
6.44,-0.00030448062205076006,0.5669413142663409,-0.17522339103760198,-0.818041332529722,0.00036119496131868786,0.2585569437306152,-0.17126903951478123,-0.17468792707570546,0.3458971152335918,-0.00010531897206654034,0.15840042405375276,-0.4263234093009831
6.46,-0.00029729190850968706,0.5720872659035074,-0.17863208771219385,-0.8215180739057542,0.0003576715990984665,0.256034788482407,-0.16959835490412978,-0.17298389211259246,0.34535727887350826,-0.00010267192757881734,0.15895251221932744,-0.42806289571444056
6.48,-0.00029017394983442413,0.5771825685454877,-0.18200723431215615,-0.8249605954776293,0.0003541194747376719,0.2534920442117643,-0.1679140320517587,-0.1712659466599845,0.34481919726514076,-0.00010005755125747404,0.15949735110645724,-0.42978526124429783
6.5,-0.0002831273212677843,0.5822268104118291,-0.18534855807265282,-0.8283686190355568,0.00035053858823630435,0.2509287109186873,-0.1662160709576681,-0.16953409071788195,0.3442830296546694,-9.747593454867576e-05,0.16003493656521126,-0.4314903666963805
6.5200000000000005,-0.0002761525980525762,0.5872195797220856,-0.18865578622885093,-0.8317418663697478,0.0003469289395943633,0.24834478860317577,-0.16450447162185788,-0.16778832428628443,0.3437489348435711,-9.492716384791457e-05,0.1605652653865149,-0.4331780728765131
6.54,-0.0002692503554316138,0.5921604646958065,-0.19192864601591575,-0.8350800592704117,0.00034329052881184913,0.24574027726522996,-0.16277923404432804,-0.16602864736519218,0.34321707115943056,-9.241132063301696e-05,0.16108833527273347,-0.43484824059052096
6.5600000000000005,-0.0002624211686477057,0.5970490535525448,-0.195166864669013,-0.838382919527759,0.00033962335588876144,0.24311517690485007,-0.16104035822507845,-0.1642550599546051,0.34268759642709995,-8.992848159977731e-05,0.1616041448077552,-0.43650073064422723
6.58,-0.0002556656129436676,0.6018849345118507,-0.19837016942330732,-0.8416501689319991,0.0003359274208251011,0.24046948752203567,-0.15928784416410957,-0.16246756205452328,0.34216066794020955,-8.747871880016113e-05,0.1621126934265785,-0.43813540384345573
6.6000000000000005,-0.00024898426356230593,0.6066676957932771,-0.20153828751396552,-0.8448815292733431,0.00033220272362086676,0.23780320911678654,-0.15752169186142084,-0.16066615366494652,0.34163644243302377,-8.506209978298879e-05,0.16261398138442107,-0.4397521209940316
6.62,-0.00024237769574643594,0.6113969256163734,-0.20467094617615333,-0.8480767223420007,0.0003284492642760598,0.23511634168910334,-0.1557419013170125,-0.15885083478587503,0.3411150760526444,-8.267868773705037e-05,0.16310800972535894,-0.44135074290178067
6.640000000000001,-0.0002358464847388676,0.6160722122006912,-0.2077678726450345,-0.8512354699281814,0.00032466704279067926,0.23240888523898606,-0.15394847253088473,-0.1570216054173088,0.34059672433155314,-8.032854163655655e-05,0.16359478025051188,-0.44293113037252474
6.66,-0.00022939120578241217,0.620693143765783,-0.2108287941557767,-0.8543574938220961,0.0003208560591647254,0.22968083976643405,-0.15214140550303723,-0.15517846555924775,0.3400815421604944,-7.801171638887202e-05,0.16407429548578092,-0.44449314421208985
6.68,-0.0002230124341198814,0.6252593085311995,-0.21385343794354483,-0.8574425158139551,0.0003170163133981985,0.22693220527144775,-0.15032070023347022,-0.15332141521169185,0.33956968376169155,-7.572826298445013e-05,0.16454655864915715,-0.4460366452263005
6.7,-0.00021671074499408872,0.6297702947164914,-0.21684153124350392,-0.860490257693967,0.00031314780549109847,0.22416298175402716,-0.14848635672218358,-0.15145045437464122,0.3390613026623938,-7.347822864889965e-05,0.16501157361760874,-0.44756149422097957
6.72,-0.00021048671364784282,0.6342256905412103,-0.21979280129082035,-0.8635004412523435,0.00030925053544342534,0.2213731692141725,-0.1466383749691773,-0.14956558304809586,0.3385565516687462,-7.126165699710824e-05,0.1654693448935609,-0.4490675520019536
6.74,-0.000204340915323955,0.6386250842249095,-0.22270697532066008,-0.8664727882792949,0.00030532450325517846,0.21856276765188287,-0.1447767549744513,-0.14766680123205533,0.3380555828399804,-6.907858818935834e-05,0.1659198775709818,-0.45055467937504545
6.76,-0.00019827392526523997,0.6429680639871358,-0.22558378056818662,-0.869407020565029,0.0003013697089263589,0.2157317770671594,-0.142901496738006,-0.1457541089265204,0.33755854746291847,-6.692905908935631e-05,0.16636317730108174,-0.4520227371460799
6.78,-0.00019228631871450515,0.6472542180474457,-0.22842294426856835,-0.8723028598997584,0.00029738615245696563,0.2128801974600012,-0.14101260025984075,-0.14382750613149042,0.337065596026781,-6.481310342410076e-05,0.1667992502576473,-0.4534715861208811
6.8,-0.00018637867091456442,0.6514831346253867,-0.23122419365696922,-0.8751600280736924,0.00029337383384699946,0.21000802883040914,-0.1391100655399562,-0.14188699284696582,0.3365768781982975,-6.27307519455315e-05,0.16722810310200995,-0.454901087105275
6.82,-0.00018055155710822862,0.6556544019405126,-0.2339872559685554,-0.877978246877041,0.00028933275309645954,0.20711527117838213,-0.13719389257835168,-0.13993256907294616,0.3360925427971058,-6.0682032593869884e-05,0.16764974294767554,-0.45631110090508376
