%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1779692086906255721,0.01810701921367959,0.0,0.0,0.0,0.0,-0.015091682949117668
1779692087019702469,0.0,0.0,0.0,0.0,0.0,0.0
1779692087106280234,0.025026712941179256,0.0,0.0,0.0,0.0,0.013229120721156007
1779692087206375136,0.02481793968695083,0.0,0.0,0.0,0.0,0.0152391145107037
1779692087306178852,0.024578770312811412,0.0,0.0,0.0,0.0,0.014372618064469767
1779692087406189579,0.02425988377299396,0.0,0.0,0.0,0.0,0.013662635473519646
1779692087506193264,0.023948572835175066,0.0,0.0,0.0,0.0,0.011473172444997237
1779692087606144408,0.023652421069915473,0.0,0.0,0.0,0.0,0.010552756797335916
1779692087706281544,0.02331072221420217,0.0,0.0,0.0,0.0,0.009283753360273761
1779692087806621463,0.022991808811103593,0.0,0.0,0.0,0.0,0.007327574967960215
1779692087906832008,0.022570388962746518,0.0,0.0,0.0,0.0,0.005684283305659732
1779692088006047028,0.022095781220250965,0.0,0.0,0.0,0.0,0.0038877280945214254
1779692088106654604,0.021799669751730366,0.0,0.0,0.0,0.0,0.002698992910679099
1779692088206853495,0.02142760081302655,0.0,0.0,0.0,0.0,0.0003891879917555796
1779692088306766256,0.021317510741186322,0.0,0.0,0.0,0.0,0.00066165782636185
1779692088406428886,0.02079356586692407,0.0,0.0,0.0,0.0,0.001243606931469965
1779692088506557188,0.020516407849975205,0.0,0.0,0.0,0.0,0.001617472406117093
1779692088609235451,0.020250649669499174,0.0,0.0,0.0,0.0,0.0009129971299821626
1779692088706485207,0.020003874988423473,0.0,0.0,0.0,0.0,0.0006099603994731417
1779692088806427497,0.019722946772136995,0.0,0.0,0.0,0.0,0.0007191665450236862
1779692088906785127,0.019354648725959843,0.0,0.0,0.0,0.0,0.0004907155665195839
1779692089006574026,0.01910029983885733,0.0,0.0,0.0,0.0,0.00026461461375915096
1779692089106796017,0.018686457552020454,0.0,0.0,0.0,0.0,0.0008404182749714995
1779692089206461494,0.01843967070616552,0.0,0.0,0.0,0.0,0.0005482263517969654
1779692089306593417,0.01820808769371939,0.0,0.0,0.0,0.0,0.0007533803280210805
1779692089415204468,0.0,0.0,0.0,0.0,0.0,0.0
1779692089506646601,0.0,0.0,0.0,0.0,0.0,-0.35
1779692089606477679,0.0,0.0,0.0,0.0,0.0,-0.35
1779692089706277044,0.0,0.0,0.0,0.0,0.0,-0.35
1779692089807588868,0.0,0.0,0.0,0.0,0.0,-0.35
1779692089906863317,0.0,0.0,0.0,0.0,0.0,-0.35
1779692090006372984,0.0,0.0,0.0,0.0,0.0,-0.35
1779692090106613647,0.0,0.0,0.0,0.0,0.0,-0.35
1779692090206603794,0.0,0.0,0.0,0.0,0.0,-0.32660607535991615
1779692090306922348,0.0,0.0,0.0,0.0,0.0,-0.2830723795772452
